order,q0,q1,p0,p1
2796.0,0.001995110194906,0.0035000153588607003,-0.002400295768846,0.0006651852843717
2797.0,0.0019909627609720005,0.0034925494921146,-0.002392828373079,0.0006631153205894998
2798.0,0.0019869182626639998,0.0034851099759991,-0.0023853149051851997,0.0006611835209923998
2799.0,0.00198297738468,0.0034777007756848,-0.00237775451332,0.0006593910919478998
2800.0,0.0019791408080290004,0.0034703259108022993,-0.0023701463901531,0.0006577391602832999
2801.0,0.0019754092101549998,0.003462989452306,-0.0023624897735292994,0.0006562287696081998
2802.0,0.0019717832651389997,0.0034556955194660005,-0.0023547839469329,0.0006548608767295999
2803.0,0.001968263643724,0.003448448276556001,-0.0023470282398551,0.0006536363482345002
2804.0,0.0019648510134240003,0.0034412519295159995,-0.0023392220280421,0.0006525559570776001
2805.0,0.001961546038361,0.0034341107223690008,-0.0023313647335690005,0.0006516203793455
2806.0,0.001958349379221,0.0034270289336550005,-0.002323455824797,0.0006508301910871
2807.0,0.001955261693034,0.003420010872644,-0.0023154948162185,0.0006501858653440997
2808.0,0.001952283632837,0.0034130608754130006,-0.0023074812681117005,0.0006496877692350002
2809.0,0.0019494158474160004,0.003406183301060001,-0.00229941478616,0.0006493361612250002
2810.0,0.00194665898078,0.0033993825274939993,-0.0022912950209106,0.0006491311885299999
2811.0,0.0019440136717099998,0.0033926629473540006,-0.0022831216670965,0.0006490728846959999
2812.0,0.0019414805530659999,0.003386028963828,-0.0022748944629065,0.000649161167311
2813.0,0.0019390602512480003,0.0033794849863609997,-0.002266613189114,0.0006493958358170001
2814.0,0.0019367533853040003,0.003373035426334,-0.0022582776681024,0.0006497765697060003
2815.0,0.0019345605662010005,0.0033666846926570003,-0.0022498877628762,0.000650302926599
2816.0,0.0019324823958300004,0.0033604371874619995,-0.0022414433758328996,0.000650974340737
2817.0,0.0019305194661049998,0.003354297301435,-0.0022329444476242,0.0006517901215129998
2818.0,0.0019286723578309998,0.00334826940958,-0.0022243909558994,0.0006527494522819999
2819.0,0.0019269416396090005,0.0033423578665360007,-0.0022157829138636,0.0006538513892759999
2820.0,0.001925327866666,0.003336567002254,-0.0022071203689633997,0.0006550948607219999
2821.0,0.0019238315796178001,0.0033309011173450003,-0.0021984034013578,0.0006564786662700002
2822.0,0.0019224533030794,0.003325364478673,-0.0021896321224651,0.000658001476371
2823.0,0.0019211935444047004,0.0033199613148740003,-0.0021808066734751,0.0006596618320949998
2824.0,0.0019200527922051008,0.003314695811892,-0.0021719272236530997,0.000661458144982
2825.0,0.0019190315149882,0.0033095721085875003,-0.0021629939688532,0.0006633886971180002
2826.0,0.0019181301595907,0.0033045942923726,-0.0021540071298969,0.0006654516414760002
2827.0,0.0019173491497282002,0.0032997663948035006,-0.0021449669509214,0.0006676450023349999
2828.0,0.0019166888843947002,0.0032950923874084997,-0.0021358736978298,0.0006699666759379998
2829.0,0.0019161497364061,0.0032905761773838,-0.0021267276565977997,0.0006724144313440001
2830.0,0.0019157320507544998,0.003286221603495501,-0.0021175291317613,0.0006749859114869999
2831.0,0.0019154361430620999,0.003282032432023,-0.0021082784447997,0.0006776786343000001
2832.0,0.0019152622980752997,0.0032780123526122,-0.0020989759325420994,0.0006804899942050002
2833.0,0.0019152107680446,0.0032741649745297004,-0.002089621945735,0.0006834172635619999
2834.0,0.0019152817712410001,0.0032704938227057995,-0.0020802168474584,0.0006864575944900001
2835.0,0.0019154754904089002,0.003267002334026,-0.0020707610117690002,0.0006896080207020001
2836.0,0.0019157920713514,0.0032636938536918,-0.0020612548222081997,0.0006928654595820003
2837.0,0.0019162316214546005,0.0032605716316316,-0.0020516986705681,0.0006962267144089999
2838.0,0.0019167942083041002,0.0032576388190925995,-0.0020420929554973,0.0006996884767099999
2839.0,0.0019174798584081,0.003254898465224,-0.0020324380813752,0.0007032473288020003
2840.0,0.0019182885558366,0.0032523535139033,-0.0020227344570194,0.0007068997464280003
2841.0,0.0019192202411020998,0.003250006800613,-0.002012982494745,0.0007106421015749999
2842.0,0.0019202748100191995,0.0032478610493366,-0.0020031826092208,0.000714470665425
2843.0,0.0019214521126136995,0.0032459188697915005,-0.0019933352166027003,0.0007183816113599999
2844.0,0.0019227519522321003,0.0032441827544958993,-0.0019834407336374,0.0007223710182430001
2845.0,0.0019241740846433,0.0032426550762058998,-0.0019734995767871,0.0007264348736199999
2846.0,0.0019257182172228,0.003241338085366201,-0.0019635121616677002,0.000730569077247
2847.0,0.0019273840083833004,0.0032402339076251993,-0.0019534789023299003,0.0007347694445149999
2848.0,0.0019291710669398997,0.0032393445415184,-0.0019434002106820999,0.0007390317101359999
2849.0,0.0019310789517165,0.0032386718563941,-0.0019332764961014,0.0007433515318800003
2850.0,0.0019331071711553994,0.0032382175902009,-0.0019231081649554002,0.0007477244943199999
2851.0,0.0019352551831381998,0.0032379833476437006,-0.0019128956203724001,0.000752146112835
2852.0,0.0019375223948945002,0.0032379705983227995,-0.0019026392619684997,0.0007566118374839998
2853.0,0.0019399081630286,0.0032381806750418005,-0.0018923394856877,0.0007611170571630002
2854.0,0.0019424117936161001,0.0032386147722348996,-0.0018819966837712004,0.0007656571036809998
2855.0,0.0019450325425650998,0.0032392739444343003,-0.0018716112446886001,0.0007702272559579999
