order,q0,q1,q2,q3,q4,q5,q6,q7,q8,p0,p1,p2,p3,p4,p5,p6,p7,p8
14.0,0.0007173474901950003,0.0040672778432204,-0.0033462477623432997,-0.0010680957581190001,-0.0019940277236531,0.0008018949665837601,-0.00010472763596850991,0.0019831628558818998,-0.0009559314127273006,0.00306400081080707,-0.0002852560844284001,0.0032272826494746097,0.0033008700683547303,-0.0022337120820569998,0.0020444097898714994,0.0005931092018609,-0.0016174978836686997,0.0019935754836512
15.0,0.002284001543713,0.004021230113147999,-0.0040897887016389,-0.0018178381590869999,-0.0013127461330628002,0.00014849014096099985,-0.00029064526351345,0.0023019455606894997,-0.0015446301759565,-0.0021557854855098002,0.000906962732526,0.0021723943811951998,0.0030063741091981002,-0.0026697000382840804,0.0022358330864466003,0.0005169927758910003,-0.0010481052746189004,0.0016157149421784998
16.0,-0.0030105556520768,0.003665207405381,-0.0045116275283458,-0.0024832475763082998,-0.0005634187207482,-0.000538975381045,-0.00045587108023969976,0.0024683719506342,-0.002009696940189,-0.0008887955896002,0.002049872972065,0.0009850898359610003,0.0025343854457339997,-0.0029057029257429003,0.0022368544095775,0.00037733986008179975,-0.00043277643088500005,0.0010661919973680401
17.0,0.0007391517997845001,0.0030043497789934005,-0.0045848601594438,-0.0030111510632688998,0.00021045857033339996,-0.0011752397569795,-0.0005650468421245002,0.0024976930719946997,-0.002271041653485,0.003044008113673,0.003067999104807,-0.00023606404347339995,0.001909023255315,-0.0029557176133636004,0.0020135939215618,0.00019532523885500017,0.00022563609165870014,0.0003943603669894
18.0,0.002258825423477,0.0020580745185779996,-0.0043219985067806,-0.003374748485984,0.0010071954977570001,-0.0017066574424823,-0.0005941625837874,0.0023414324903129,-0.00230874910320061,-0.0021568003563419,0.0038514347067509997,-0.001445572876345305,0.0011761175906248,-0.0028098446561957,0.0015899953771946,2.0885161097201553e-06,0.0008815553443528,-0.0003405860892740997
19.0,-0.0029962275163062,0.0009155369214364003,-0.0037258079862277902,-0.0035708295478089993,0.0017651657752299997,-0.0021159636193483996,-0.0005480676500952,0.0020052405459772007,-0.0021232115756306402,-0.0008708682622666,0.004315074264534001,-0.0025859346880599426,0.00038529126168900007,-0.0024446308208865997,0.001009381455388,-0.00018081044715213,0.0014298696167386001,-0.0010908073121590003
20.0,0.0007557612936519001,-0.0003111446162210003,-0.0028242705733435,-0.003598512929967,0.0023822226353115,-0.0023545061197842,-0.0004444673486432999,0.0015714636752328,-0.0017021195895375,0.00302990017339241,0.0044448388644979,-0.00352757591274986,-0.00041639000699387004,-0.0018974407969838698,0.0003181650760019002,-0.00034159101255167994,0.0018357591019317002,-0.0017714828143730002
21.0,0.002237471085575,-0.0015427736242278997,-0.0017080567218674,-0.0034607046238982002,0.0028160015743881,-0.0023534962004440004,-0.0003008556506984998,0.0010756395390403995,-0.0010779525631055002,-0.0021720662355264,0.004240859451202,-0.0041454972437179,-0.0011896172512428,-0.0012353047060035698,-0.0004005961190324001,-0.00045854453278379985,0.0021427605189437,-0.002258890959466
22.0,-0.0029830574801654004,-0.002683504447557,-0.0004763855334856999,-0.0031699765626383,0.0030713259614753,-0.0021067158915435,-0.00013997480543559085,0.0004980651175479999,-0.00034503448575580004,-0.0008466185684098002,0.0036707643901219998,-0.004399704837134,-0.0019134285367640002,-0.0004765712594709,-0.0010544607415629997,-0.000508869343159,0.00233327396719159,-0.002489023702363
23.0,0.0007525725560143,-0.0036023621598170004,0.0007890954429524002,-0.0027372955378147,0.0031146312768342,-0.0016715283147562998,2.16522401705999e-05,-0.00011076539585699996,0.0004160956052200001,0.0029850223421900098,0.0027585138481515,-0.0042938230072549,-0.0025825668065309997,0.00036181447262690014,-0.0016050362828506002,-0.0004932992009209001,0.0023351329846454,-0.0024853802231138
